"quadrat_code","Exploitation","Anthropization"
"AGA_30_2013_26",0.474401397915567,-0.113572519167744
"AGA_30_2013_27",0.474401397915567,-0.113572519167744
"AGA_30_2013_28",0.474401397915567,-0.113572519167744
"AGA_30_2013_29",0.474401397915567,-0.113572519167744
"AGA_30_2013_3",0.474401397915567,-0.113572519167744
"AGA_30_2013_30",0.474401397915567,-0.113572519167744
"AGA_30_2013_4",0.474401397915567,-0.113572519167744
"AGA_30_2013_5",0.474401397915567,-0.113572519167744
"AGA_30_2013_6",0.474401397915567,-0.113572519167744
"AGA_30_2013_7",0.474401397915567,-0.113572519167744
"AGA_30_2013_8",0.474401397915567,-0.113572519167744
"AGA_30_2013_9",0.474401397915567,-0.113572519167744
"AGA_40_2010_1",0.474401397915567,-0.113572519167744
"AGA_40_2010_10",0.474401397915567,-0.113572519167744
"AGA_40_2010_11",0.474401397915567,-0.113572519167744
"AGA_40_2010_12",0.474401397915567,-0.113572519167744
"AGA_40_2010_13",0.474401397915567,-0.113572519167744
"AGA_40_2010_14",0.474401397915567,-0.113572519167744
"AGA_40_2010_15",0.474401397915567,-0.113572519167744
"AGA_40_2010_16",0.474401397915567,-0.113572519167744
"AGA_40_2010_17",0.474401397915567,-0.113572519167744
"AGA_40_2010_18",0.474401397915567,-0.113572519167744
"AGA_40_2010_19",0.474401397915567,-0.113572519167744
"AGA_40_2010_2",0.474401397915567,-0.113572519167744
"AGA_40_2010_20",0.474401397915567,-0.113572519167744
"AGA_40_2010_21",0.474401397915567,-0.113572519167744
"AGA_40_2010_22",0.474401397915567,-0.113572519167744
"AGA_40_2010_23",0.474401397915567,-0.113572519167744
"AGA_40_2010_24",0.474401397915567,-0.113572519167744
"AGA_40_2010_25",0.474401397915567,-0.113572519167744
"AGA_40_2010_26",0.474401397915567,-0.113572519167744
"AGA_40_2010_27",0.474401397915567,-0.113572519167744
"AGA_40_2010_28",0.474401397915567,-0.113572519167744
"AGA_40_2010_29",0.474401397915567,-0.113572519167744
"AGA_40_2010_3",0.474401397915567,-0.113572519167744
"AGA_40_2010_30",0.474401397915567,-0.113572519167744
"AGA_40_2010_4",0.474401397915567,-0.113572519167744
"AGA_40_2010_5",0.474401397915567,-0.113572519167744
"AGA_40_2010_6",0.474401397915567,-0.113572519167744
"AGA_40_2010_7",0.474401397915567,-0.113572519167744
"AGA_40_2010_8",0.474401397915567,-0.113572519167744
"AGA_40_2010_9",0.474401397915567,-0.113572519167744
"AGA_40_2013_1",0.474401397915567,-0.113572519167744
"AGA_40_2013_10",0.474401397915567,-0.113572519167744
"AGA_40_2013_11",0.474401397915567,-0.113572519167744
"AGA_40_2013_12",0.474401397915567,-0.113572519167744
"AGA_40_2013_13",0.474401397915567,-0.113572519167744
"AGA_40_2013_14",0.474401397915567,-0.113572519167744
"AGA_40_2013_15",0.474401397915567,-0.113572519167744
"AGA_40_2013_16",0.474401397915567,-0.113572519167744
"AGA_40_2013_17",0.474401397915567,-0.113572519167744
"AGA_40_2013_18",0.474401397915567,-0.113572519167744
"AGA_40_2013_19",0.474401397915567,-0.113572519167744
"AGA_40_2013_2",0.474401397915567,-0.113572519167744
"AGA_40_2013_20",0.474401397915567,-0.113572519167744
"AGA_40_2013_21",0.474401397915567,-0.113572519167744
"AGA_40_2013_22",0.474401397915567,-0.113572519167744
"AGA_40_2013_23",0.474401397915567,-0.113572519167744
"AGA_40_2013_24",0.474401397915567,-0.113572519167744
"AGA_40_2013_25",0.474401397915567,-0.113572519167744
"AGA_40_2013_26",0.474401397915567,-0.113572519167744
"AGA_40_2013_27",0.474401397915567,-0.113572519167744
"AGA_40_2013_28",0.474401397915567,-0.113572519167744
"AGA_40_2013_29",0.474401397915567,-0.113572519167744
"AGA_40_2013_3",0.474401397915567,-0.113572519167744
"AGA_40_2013_30",0.474401397915567,-0.113572519167744
"AGA_40_2013_4",0.474401397915567,-0.113572519167744
"AGA_40_2013_5",0.474401397915567,-0.113572519167744
"AGA_40_2013_6",0.474401397915567,-0.113572519167744
"AGA_40_2013_7",0.474401397915567,-0.113572519167744
"AGA_40_2013_8",0.474401397915567,-0.113572519167744
"AGA_40_2013_9",0.474401397915567,-0.113572519167744
"AGA_40_2016_1",0.474401397915567,-0.113572519167744
"AGA_40_2016_10",0.474401397915567,-0.113572519167744
"AGA_40_2016_11",0.474401397915567,-0.113572519167744
"AGA_40_2016_12",0.474401397915567,-0.113572519167744
"AGA_40_2016_13",0.474401397915567,-0.113572519167744
"AGA_40_2016_14",0.474401397915567,-0.113572519167744
"AGA_40_2016_15",0.474401397915567,-0.113572519167744
"AGA_40_2016_16",0.474401397915567,-0.113572519167744
"AGA_40_2016_17",0.474401397915567,-0.113572519167744
"AGA_40_2016_18",0.474401397915567,-0.113572519167744
"AGA_40_2016_19",0.474401397915567,-0.113572519167744
"AGA_40_2016_2",0.474401397915567,-0.113572519167744
"AGA_40_2016_20",0.474401397915567,-0.113572519167744
"AGA_40_2016_21",0.474401397915567,-0.113572519167744
"AGA_40_2016_22",0.474401397915567,-0.113572519167744
"AGA_40_2016_23",0.474401397915567,-0.113572519167744
"AGA_40_2016_24",0.474401397915567,-0.113572519167744
"AGA_40_2016_25",0.474401397915567,-0.113572519167744
"AGA_40_2016_26",0.474401397915567,-0.113572519167744
"AGA_40_2016_27",0.474401397915567,-0.113572519167744
"AGA_40_2016_28",0.474401397915567,-0.113572519167744
"AGA_40_2016_29",0.474401397915567,-0.113572519167744
"AGA_40_2016_3",0.474401397915567,-0.113572519167744
"AGA_40_2016_30",0.474401397915567,-0.113572519167744
"AGA_40_2016_4",0.474401397915567,-0.113572519167744
"AGA_40_2016_5",0.474401397915567,-0.113572519167744
"AGA_40_2016_6",0.474401397915567,-0.113572519167744
"AGA_40_2016_7",0.474401397915567,-0.113572519167744
"AGA_40_2016_8",0.474401397915567,-0.113572519167744
"AGA_40_2016_9",0.474401397915567,-0.113572519167744
"Agr_60_2011_1",-0.284858676003612,0.00415941655166029
"Agr_60_2011_10",-0.284858676003612,0.00415941655166029
"Agr_60_2011_11",-0.284858676003612,0.00415941655166029
"Agr_60_2011_12",-0.284858676003612,0.00415941655166029
"Agr_60_2011_13",-0.284858676003612,0.00415941655166029
"Agr_60_2011_14",-0.284858676003612,0.00415941655166029
"Agr_60_2011_15",-0.284858676003612,0.00415941655166029
"Agr_60_2011_16",-0.284858676003612,0.00415941655166029
"Agr_60_2011_17",-0.284858676003612,0.00415941655166029
"Agr_60_2011_18",-0.284858676003612,0.00415941655166029
"Agr_60_2011_19",-0.284858676003612,0.00415941655166029
"Agr_60_2011_2",-0.284858676003612,0.00415941655166029
"Agr_60_2011_20",-0.284858676003612,0.00415941655166029
"Agr_60_2011_21",-0.284858676003612,0.00415941655166029
"Agr_60_2011_22",-0.284858676003612,0.00415941655166029
"Agr_60_2011_23",-0.284858676003612,0.00415941655166029
"Agr_60_2011_24",-0.284858676003612,0.00415941655166029
"Agr_60_2011_25",-0.284858676003612,0.00415941655166029
"Agr_60_2011_26",-0.284858676003612,0.00415941655166029
"Agr_60_2011_27",-0.284858676003612,0.00415941655166029
"Agr_60_2011_28",-0.284858676003612,0.00415941655166029
"Agr_60_2011_29",-0.284858676003612,0.00415941655166029
"Agr_60_2011_3",-0.284858676003612,0.00415941655166029
"Agr_60_2011_30",-0.284858676003612,0.00415941655166029
"Agr_60_2011_4",-0.284858676003612,0.00415941655166029
"Agr_60_2011_5",-0.284858676003612,0.00415941655166029
"Agr_60_2011_6",-0.284858676003612,0.00415941655166029
"Agr_60_2011_7",-0.284858676003612,0.00415941655166029
"Agr_60_2011_8",-0.284858676003612,0.00415941655166029
"Agr_60_2011_9",-0.284858676003612,0.00415941655166029
"Agr_60_2014_1",-0.284858676003612,0.00415941655166029
"Agr_60_2014_10",-0.284858676003612,0.00415941655166029
"Agr_60_2014_11",-0.284858676003612,0.00415941655166029
"Agr_60_2014_12",-0.284858676003612,0.00415941655166029
"Agr_60_2014_13",-0.284858676003612,0.00415941655166029
"Agr_60_2014_14",-0.284858676003612,0.00415941655166029
"Agr_60_2014_15",-0.284858676003612,0.00415941655166029
"Agr_60_2014_16",-0.284858676003612,0.00415941655166029
"Agr_60_2014_17",-0.284858676003612,0.00415941655166029
"Agr_60_2014_18",-0.284858676003612,0.00415941655166029
"Agr_60_2014_19",-0.284858676003612,0.00415941655166029
"Agr_60_2014_2",-0.284858676003612,0.00415941655166029
"Agr_60_2014_20",-0.284858676003612,0.00415941655166029
"Agr_60_2014_21",-0.284858676003612,0.00415941655166029
"Agr_60_2014_22",-0.284858676003612,0.00415941655166029
"Agr_60_2014_23",-0.284858676003612,0.00415941655166029
"Agr_60_2014_24",-0.284858676003612,0.00415941655166029
"Agr_60_2014_25",-0.284858676003612,0.00415941655166029
"Agr_60_2014_26",-0.284858676003612,0.00415941655166029
"Agr_60_2014_27",-0.284858676003612,0.00415941655166029
"Agr_60_2014_28",-0.284858676003612,0.00415941655166029
"Agr_60_2014_29",-0.284858676003612,0.00415941655166029
"Agr_60_2014_3",-0.284858676003612,0.00415941655166029
"Agr_60_2014_30",-0.284858676003612,0.00415941655166029
"Agr_60_2014_4",-0.284858676003612,0.00415941655166029
"Agr_60_2014_5",-0.284858676003612,0.00415941655166029
"Agr_60_2014_6",-0.284858676003612,0.00415941655166029
"Agr_60_2014_7",-0.284858676003612,0.00415941655166029
"Agr_60_2014_8",-0.284858676003612,0.00415941655166029
"Agr_60_2014_9",-0.284858676003612,0.00415941655166029
"Agr_70_2011_1",-0.284858676003612,0.00415941655166029
"Agr_70_2011_10",-0.284858676003612,0.00415941655166029
"Agr_70_2011_11",-0.284858676003612,0.00415941655166029
"Agr_70_2011_12",-0.284858676003612,0.00415941655166029
"Agr_70_2011_13",-0.284858676003612,0.00415941655166029
"Agr_70_2011_14",-0.284858676003612,0.00415941655166029
"Agr_70_2011_15",-0.284858676003612,0.00415941655166029
"Agr_70_2011_16",-0.284858676003612,0.00415941655166029
"Agr_70_2011_17",-0.284858676003612,0.00415941655166029
"Agr_70_2011_18",-0.284858676003612,0.00415941655166029
"Agr_70_2011_19",-0.284858676003612,0.00415941655166029
"Agr_70_2011_2",-0.284858676003612,0.00415941655166029
"Agr_70_2011_20",-0.284858676003612,0.00415941655166029
"Agr_70_2011_21",-0.284858676003612,0.00415941655166029
"Agr_70_2011_22",-0.284858676003612,0.00415941655166029
"Agr_70_2011_23",-0.284858676003612,0.00415941655166029
"Agr_70_2011_24",-0.284858676003612,0.00415941655166029
"Agr_70_2011_25",-0.284858676003612,0.00415941655166029
"Agr_70_2011_26",-0.284858676003612,0.00415941655166029
"Agr_70_2011_27",-0.284858676003612,0.00415941655166029
"Agr_70_2011_28",-0.284858676003612,0.00415941655166029
"Agr_70_2011_29",-0.284858676003612,0.00415941655166029
"Agr_70_2011_3",-0.284858676003612,0.00415941655166029
"Agr_70_2011_30",-0.284858676003612,0.00415941655166029
"Agr_70_2011_4",-0.284858676003612,0.00415941655166029
"Agr_70_2011_5",-0.284858676003612,0.00415941655166029
"Agr_70_2011_6",-0.284858676003612,0.00415941655166029
"Agr_70_2011_7",-0.284858676003612,0.00415941655166029
"Agr_70_2011_8",-0.284858676003612,0.00415941655166029
"Agr_70_2011_9",-0.284858676003612,0.00415941655166029
"Agr_70_2014_1",-0.284858676003612,0.00415941655166029
"Agr_70_2014_10",-0.284858676003612,0.00415941655166029
"Agr_70_2014_11",-0.284858676003612,0.00415941655166029
"Agr_70_2014_12",-0.284858676003612,0.00415941655166029
"Agr_70_2014_13",-0.284858676003612,0.00415941655166029
"Agr_70_2014_14",-0.284858676003612,0.00415941655166029
"Agr_70_2014_15",-0.284858676003612,0.00415941655166029
"Agr_70_2014_16",-0.284858676003612,0.00415941655166029
"Agr_70_2014_17",-0.284858676003612,0.00415941655166029
"Agr_70_2014_18",-0.284858676003612,0.00415941655166029
"Agr_70_2014_19",-0.284858676003612,0.00415941655166029
"Agr_70_2014_2",-0.284858676003612,0.00415941655166029
"Agr_70_2014_20",-0.284858676003612,0.00415941655166029
"Agr_70_2014_21",-0.284858676003612,0.00415941655166029
"Agr_70_2014_22",-0.284858676003612,0.00415941655166029
"Agr_70_2014_23",-0.284858676003612,0.00415941655166029
"Agr_70_2014_24",-0.284858676003612,0.00415941655166029
"Agr_70_2014_25",-0.284858676003612,0.00415941655166029
"Agr_70_2014_26",-0.284858676003612,0.00415941655166029
"Agr_70_2014_27",-0.284858676003612,0.00415941655166029
"Agr_70_2014_28",-0.284858676003612,0.00415941655166029
"Agr_70_2014_29",-0.284858676003612,0.00415941655166029
"Agr_70_2014_3",-0.284858676003612,0.00415941655166029
"Agr_70_2014_30",-0.284858676003612,0.00415941655166029
"Agr_70_2014_4",-0.284858676003612,0.00415941655166029
"Agr_70_2014_5",-0.284858676003612,0.00415941655166029
"Agr_70_2014_6",-0.284858676003612,0.00415941655166029
"Agr_70_2014_7",-0.284858676003612,0.00415941655166029
"Agr_70_2014_8",-0.284858676003612,0.00415941655166029
"Agr_70_2014_9",-0.284858676003612,0.00415941655166029
"AIL_45_2013_1",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_10",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_11",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_12",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_13",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_14",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_15",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_16",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_17",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_18",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_19",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_2",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_20",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_21",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_22",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_23",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_24",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_25",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_26",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_27",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_28",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_29",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_3",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_30",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_4",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_5",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_6",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_7",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_8",-0.200228106331953,-0.00216436806078426
"AIL_45_2013_9",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_1",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_10",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_11",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_12",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_14",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_15",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_16",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_17",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_18",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_19",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_2",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_20",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_21",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_22",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_23",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_24",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_25",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_26",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_27",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_28",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_29",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_3",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_30",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_4",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_5",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_6",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_7",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_8",-0.200228106331953,-0.00216436806078426
"AIL_45_2016_9",-0.200228106331953,-0.00216436806078426
"B01_65_2013_1",-0.283366406029723,0.00192307083948913
"B01_65_2013_10",-0.283366406029723,0.00192307083948913
"B01_65_2013_11",-0.283366406029723,0.00192307083948913
"B01_65_2013_12",-0.283366406029723,0.00192307083948913
"B01_65_2013_13",-0.283366406029723,0.00192307083948913
"B01_65_2013_14",-0.283366406029723,0.00192307083948913
"B01_65_2013_15",-0.283366406029723,0.00192307083948913
"B01_65_2013_16",-0.283366406029723,0.00192307083948913
"B01_65_2013_17",-0.283366406029723,0.00192307083948913
"B01_65_2013_18",-0.283366406029723,0.00192307083948913
"B01_65_2013_19",-0.283366406029723,0.00192307083948913
"B01_65_2013_2",-0.283366406029723,0.00192307083948913
"B01_65_2013_20",-0.283366406029723,0.00192307083948913
"B01_65_2013_21",-0.283366406029723,0.00192307083948913
"B01_65_2013_22",-0.283366406029723,0.00192307083948913
"B01_65_2013_23",-0.283366406029723,0.00192307083948913
"B01_65_2013_24",-0.283366406029723,0.00192307083948913
"B01_65_2013_25",-0.283366406029723,0.00192307083948913
"B01_65_2013_26",-0.283366406029723,0.00192307083948913
"B01_65_2013_27",-0.283366406029723,0.00192307083948913
"B01_65_2013_28",-0.283366406029723,0.00192307083948913
"B01_65_2013_29",-0.283366406029723,0.00192307083948913
"B01_65_2013_3",-0.283366406029723,0.00192307083948913
"B01_65_2013_30",-0.283366406029723,0.00192307083948913
"B01_65_2013_4",-0.283366406029723,0.00192307083948913
"B01_65_2013_5",-0.283366406029723,0.00192307083948913
"B01_65_2013_6",-0.283366406029723,0.00192307083948913
"B01_65_2013_7",-0.283366406029723,0.00192307083948913
"B01_65_2013_8",-0.283366406029723,0.00192307083948913
"B01_65_2013_9",-0.283366406029723,0.00192307083948913
"B13_65_2013_1",-0.140778823700885,0.0628286495065821
"B13_65_2013_10",-0.140778823700885,0.0628286495065821
"B13_65_2013_11",-0.140778823700885,0.0628286495065821
"B13_65_2013_12",-0.140778823700885,0.0628286495065821
"B13_65_2013_13",-0.140778823700885,0.0628286495065821
"B13_65_2013_14",-0.140778823700885,0.0628286495065821
"B13_65_2013_15",-0.140778823700885,0.0628286495065821
"B13_65_2013_16",-0.140778823700885,0.0628286495065821
"B13_65_2013_17",-0.140778823700885,0.0628286495065821
"B13_65_2013_18",-0.140778823700885,0.0628286495065821
"B13_65_2013_19",-0.140778823700885,0.0628286495065821
"B13_65_2013_2",-0.140778823700885,0.0628286495065821
"B13_65_2013_20",-0.140778823700885,0.0628286495065821
"B13_65_2013_21",-0.140778823700885,0.0628286495065821
"B13_65_2013_22",-0.140778823700885,0.0628286495065821
"B13_65_2013_23",-0.140778823700885,0.0628286495065821
"B13_65_2013_24",-0.140778823700885,0.0628286495065821
"B13_65_2013_25",-0.140778823700885,0.0628286495065821
"B13_65_2013_26",-0.140778823700885,0.0628286495065821
"B13_65_2013_27",-0.140778823700885,0.0628286495065821
"B13_65_2013_28",-0.140778823700885,0.0628286495065821
"B13_65_2013_29",-0.140778823700885,0.0628286495065821
"B13_65_2013_3",-0.140778823700885,0.0628286495065821
"B13_65_2013_30",-0.140778823700885,0.0628286495065821
"B13_65_2013_4",-0.140778823700885,0.0628286495065821
"B13_65_2013_5",-0.140778823700885,0.0628286495065821
"B13_65_2013_6",-0.140778823700885,0.0628286495065821
"B13_65_2013_7",-0.140778823700885,0.0628286495065821
"B13_65_2013_8",-0.140778823700885,0.0628286495065821
"B13_65_2013_9",-0.140778823700885,0.0628286495065821
"B17_65_2013_1",-0.285228766195766,0.00471404113623311
"B17_65_2013_10",-0.285228766195766,0.00471404113623311
"B17_65_2013_11",-0.285228766195766,0.00471404113623311
"B17_65_2013_12",-0.285228766195766,0.00471404113623311
"B17_65_2013_13",-0.285228766195766,0.00471404113623311
"B17_65_2013_14",-0.285228766195766,0.00471404113623311
"B17_65_2013_15",-0.285228766195766,0.00471404113623311
"B17_65_2013_16",-0.285228766195766,0.00471404113623311
"B17_65_2013_17",-0.285228766195766,0.00471404113623311
"B17_65_2013_18",-0.285228766195766,0.00471404113623311
"B17_65_2013_19",-0.285228766195766,0.00471404113623311
"B17_65_2013_2",-0.285228766195766,0.00471404113623311
"B17_65_2013_20",-0.285228766195766,0.00471404113623311
"B17_65_2013_21",-0.285228766195766,0.00471404113623311
"B17_65_2013_22",-0.285228766195766,0.00471404113623311
"B17_65_2013_23",-0.285228766195766,0.00471404113623311
"B17_65_2013_24",-0.285228766195766,0.00471404113623311
"B17_65_2013_25",-0.285228766195766,0.00471404113623311
"B17_65_2013_26",-0.285228766195766,0.00471404113623311
"B17_65_2013_27",-0.285228766195766,0.00471404113623311
"B17_65_2013_28",-0.285228766195766,0.00471404113623311
"B17_65_2013_29",-0.285228766195766,0.00471404113623311
"B17_65_2013_3",-0.285228766195766,0.00471404113623311
"B17_65_2013_30",-0.285228766195766,0.00471404113623311
"B17_65_2013_4",-0.285228766195766,0.00471404113623311
"B17_65_2013_5",-0.285228766195766,0.00471404113623311
"B17_65_2013_6",-0.285228766195766,0.00471404113623311
"B17_65_2013_7",-0.285228766195766,0.00471404113623311
"B17_65_2013_8",-0.285228766195766,0.00471404113623311
"B17_65_2013_9",-0.285228766195766,0.00471404113623311
"B30_70_2013_1",-0.284937534698114,0.00427759577284723
"B30_70_2013_10",-0.284937534698114,0.00427759577284723
"B30_70_2013_11",-0.284937534698114,0.00427759577284723
"B30_70_2013_12",-0.284937534698114,0.00427759577284723
"B30_70_2013_13",-0.284937534698114,0.00427759577284723
"B30_70_2013_14",-0.284937534698114,0.00427759577284723
"B30_70_2013_15",-0.284937534698114,0.00427759577284723
"B30_70_2013_16",-0.284937534698114,0.00427759577284723
"B30_70_2013_17",-0.284937534698114,0.00427759577284723
"B30_70_2013_18",-0.284937534698114,0.00427759577284723
"B30_70_2013_19",-0.284937534698114,0.00427759577284723
"B30_70_2013_2",-0.284937534698114,0.00427759577284723
"B30_70_2013_20",-0.284937534698114,0.00427759577284723
"B30_70_2013_21",-0.284937534698114,0.00427759577284723
"B30_70_2013_22",-0.284937534698114,0.00427759577284723
"B30_70_2013_23",-0.284937534698114,0.00427759577284723
"B30_70_2013_24",-0.284937534698114,0.00427759577284723
"B30_70_2013_25",-0.284937534698114,0.00427759577284723
"B30_70_2013_26",-0.284937534698114,0.00427759577284723
"B30_70_2013_27",-0.284937534698114,0.00427759577284723
"B30_70_2013_28",-0.284937534698114,0.00427759577284723
"B30_70_2013_29",-0.284937534698114,0.00427759577284723
"B30_70_2013_3",-0.284937534698114,0.00427759577284723
